ID,Tournament,Date,Home Team,Home Goals,Away Goals,Away Team,Winning Team,Losing Team,Win Conditions,Home Stadium
6909,Friendly,1986/2/26,France,0,0,Northern Ireland,,,,TRUE
6910,West African Cup,1986/2/26,Ghana,3,0,Liberia,Ghana,Liberia,,TRUE
6911,Friendly,1986/2/26,Israel,1,2,England,England,Israel,,TRUE
6912,Friendly,1986/2/26,Qatar,1,1,Paraguay,,,,TRUE
6913,Friendly,1986/2/26,Tunisia,1,1,Cameroon,,,,TRUE
6914,West African Cup,1986/2/27,Ghana,2,0,Burkina Faso,Ghana,Burkina Faso,,TRUE
6915,Friendly,1986/2/28,Saudi Arabia,0,1,Finland,Finland,Saudi Arabia,,TRUE
6916,West African Cup,1986/3/1,Ghana,2,0,Burkina Faso,Ghana,Burkina Faso,,TRUE
6917,Friendly,1986/3/1,Qatar,0,3,Paraguay,Paraguay,Qatar,,TRUE
6918,West African Cup,1986/3/2,Ghana,1,0,Togo,Ghana,Togo,,TRUE
6919,Friendly,1986/3/6,Mexico,1,1,Denmark,,,,FALSE
6920,African Cup of Nations,1986/3/7,Egypt,0,1,Senegal,Senegal,Egypt,,TRUE
6921,African Cup of Nations,1986/3/8,Algeria,0,0,Morocco,,,,FALSE
6922,African Cup of Nations,1986/3/8,Cameroon,3,2,Zambia,Cameroon,Zambia,,FALSE
6923,African Cup of Nations,1986/3/10,Mozambique,0,2,Senegal,Senegal,Mozambique,,FALSE
6924,African Cup of Nations,1986/3/11,Cameroon,1,1,Morocco,,,,FALSE
6925,Friendly,1986/3/12,German DR,0,1,Netherlands,Netherlands,German DR,,TRUE
6926,Friendly,1986/3/12,Germany,2,0,Brazil,Germany,Brazil,,TRUE
6927,Friendly,1986/3/12,Saudi Arabia,0,0,Paraguay,,,,TRUE
6928,Friendly,1986/3/12,Turkey,1,0,Switzerland,Turkey,Switzerland,,TRUE
6929,African Cup of Nations,1986/3/13,Ivory Coast,1,0,Senegal,Ivory Coast,Senegal,,FALSE
6930,African Cup of Nations,1986/3/14,Algeria,2,3,Cameroon,Cameroon,Algeria,,FALSE
6931,African Cup of Nations,1986/3/14,Morocco,1,0,Zambia,Morocco,Zambia,,FALSE
6932,Friendly,1986/3/16,Hungary,3,0,Brazil,Hungary,Brazil,,TRUE
6933,African Cup of Nations,1986/3/17,Cameroon,1,0,Ivory Coast,Cameroon,Ivory Coast,,FALSE
6934,African Cup of Nations,1986/3/17,Egypt,1,0,Morocco,Egypt,Morocco,,TRUE
6935,African Cup of Nations,1986/3/20,Ivory Coast,3,2,Morocco,Ivory Coast,Morocco,,FALSE
6936,African Cup of Nations,1986/3/21,Egypt,0,0,Cameroon,,,Egypt win on penalties,TRUE
6937,Gulf Cup,1986/3/23,Qatar,2,1,Oman,Qatar,Oman,,FALSE
6938,Gulf Cup,1986/3/23,Saudi Arabia,1,3,Kuwait,Kuwait,Saudi Arabia,,FALSE
6939,Gulf Cup,1986/3/25,Bahrain,2,1,Saudi Arabia,Bahrain,Saudi Arabia,,TRUE
6940,Friendly,1986/3/26,France,2,0,Argentina,France,Argentina,,TRUE
6941,Friendly,1986/3/26,Republic of Ireland,0,1,Wales,Wales,Republic of Ireland,,TRUE
6942,Friendly,1986/3/26,Northern Ireland,1,1,Denmark,,,,TRUE
6943,Friendly,1986/3/26,Russia,0,1,England,England,Russia,,TRUE
6944,Friendly,1986/3/26,Spain,3,0,Poland,Spain,Poland,,TRUE
6945,Gulf Cup,1986/3/27,Qatar,1,1,Iraq,,,,FALSE
6946,Gulf Cup,1986/3/28,Saudi Arabia,3,1,Oman,Saudi Arabia,Oman,,FALSE
6947,Gulf Cup,1986/3/29,Bahrain,0,0,Qatar,,,,TRUE
6948,Gulf Cup,1986/3/30,Iraq,1,2,Saudi Arabia,Saudi Arabia,Iraq,,FALSE
6949,Friendly,1986/4/1,Brazil,4,0,Peru,Brazil,Peru,,TRUE
6950,Gulf Cup,1986/4/1,Kuwait,2,1,Qatar,Kuwait,Qatar,,FALSE
6951,Gulf Cup,1986/4/2,Saudi Arabia,0,2,United Arab Emirates,United Arab Emirates,Saudi Arabia,,FALSE
6952,Gulf Cup,1986/4/5,Qatar,0,2,Saudi Arabia,Saudi Arabia,Qatar,,FALSE
6953,Gulf Cup,1986/4/7,Qatar,3,2,United Arab Emirates,Qatar,United Arab Emirates,,FALSE
6954,Friendly,1986/4/8,Brazil,3,0,German DR,Brazil,German DR,,TRUE
6955,Friendly,1986/4/9,Bulgaria,3,0,Denmark,Bulgaria,Denmark,,TRUE
6956,Friendly,1986/4/9,Switzerland,0,1,Germany,Germany,Switzerland,,TRUE
6957,Friendly,1986/4/13,Mexico,1,0,Uruguay,Mexico,Uruguay,,FALSE
6958,Friendly,1986/4/17,Brazil,3,0,Finland,Brazil,Finland,,TRUE
6959,Friendly,1986/4/21,Wales,0,0,Uruguay,,,,TRUE
6960,Friendly,1986/4/23,Belgium,2,0,Bulgaria,Belgium,Bulgaria,,TRUE
6961,Rous Cup,1986/4/23,England,2,1,Scotland,England,Scotland,,TRUE
6962,Friendly,1986/4/23,Republic of Ireland,1,1,Uruguay,,,,TRUE
6963,Friendly,1986/4/23,Northern Ireland,2,1,Morocco,Northern Ireland,Morocco,,TRUE
6964,Friendly,1986/4/26,Pakistan,1,0,South Korea,Pakistan,South Korea,,TRUE
6965,Friendly,1986/4/27,Mexico,3,0,Canada,Mexico,Canada,,TRUE
6966,Friendly,1986/4/29,South Korea,5,0,Nepal,South Korea,Nepal,,FALSE
6967,Friendly,1986/4/29,Netherlands,0,0,Scotland,,,,TRUE
6968,Friendly,1986/4/30,Brazil,4,2,Yugoslavia,Brazil,Yugoslavia,,TRUE
6969,Friendly,1986/4/30,South Korea,4,0,Sri Lanka,South Korea,Sri Lanka,,FALSE
6970,Friendly,1986/4/30,Norway,1,0,Argentina,Norway,Argentina,,TRUE
6971,Friendly,1986/5/2,China PR,1,1,South Korea,,,,FALSE
6972,Friendly,1986/5/6,Switzerland,2,0,Algeria,Switzerland,Algeria,,TRUE
6973,Friendly,1986/5/7,Brazil,1,1,Chile,,,,TRUE
6974,Friendly,1986/5/10,Canada,2,0,Wales,Canada,Wales,,TRUE
6975,Friendly,1986/5/11,Germany,1,1,Yugoslavia,,,,TRUE
6976,Kirin Cup,1986/5/11,Japan,2,1,Algeria,Japan,Algeria,,TRUE
6977,Friendly,1986/5/13,Norway,1,0,Denmark,Norway,Denmark,,TRUE
6978,Friendly,1986/5/14,Germany,3,1,Netherlands,Germany,Netherlands,,TRUE
6979,Friendly,1986/5/16,Denmark,1,0,Poland,Denmark,Poland,,TRUE
6980,Friendly,1986/5/17,Mexico,0,3,England,England,Mexico,,FALSE
6981,Friendly,1986/5/19,Belgium,1,3,Yugoslavia,Yugoslavia,Belgium,,TRUE
6982,Friendly,1986/5/19,Canada,0,3,Wales,Wales,Canada,,TRUE
6983,Friendly,1986/5/24,Canada,0,1,England,England,Canada,,TRUE
6984,Friendly,1986/5/28,China PR,2,1,Iran,China PR,Iran,,TRUE
6985,Merdeka Tournament,1986/7/25,Japan,2,1,Syria,Japan,Syria,,FALSE
6986,Friendly,1986/7/29,Ghana,2,0,Nigeria,Ghana,Nigeria,,FALSE
6987,Friendly,1986/7/31,Ghana,1,1,Togo,,,,FALSE
6988,Merdeka Tournament,1986/8/1,Malaysia,2,1,Japan,Malaysia,Japan,,TRUE
6989,Friendly,1986/8/2,Ghana,0,1,Ivory Coast,Ivory Coast,Ghana,,FALSE
6990,Friendly,1986/8/3,Australia,1,1,Czechoslovakia,,,,TRUE
6991,Friendly,1986/8/6,Australia,0,1,Czechoslovakia,Czechoslovakia,Australia,,TRUE
6992,Friendly,1986/8/10,Australia,0,3,Czechoslovakia,Czechoslovakia,Australia,,TRUE
6993,Friendly,1986/8/13,Senegal,1,0,Gabon,Senegal,Gabon,,TRUE
6994,Friendly,1986/8/19,Switzerland,2,0,France,Switzerland,France,,TRUE
6995,Merlion Cup,1986/8/24,Singapore,0,1,Canada,Canada,Singapore,,TRUE
6996,Friendly,1986/8/27,Austria,1,1,Switzerland,,,,TRUE
6997,Merlion Cup,1986/8/27,Canada,0,0,North Korea,,,,FALSE
6998,Merlion Cup,1986/8/31,China PR,1,0,Canada,China PR,Canada,,FALSE
6999,Merlion Cup,1986/9/4,Canada,0,2,North Korea,North Korea,Canada,,FALSE
7000,Merlion Cup,1986/9/6,Singapore,0,1,Canada,Canada,Singapore,,TRUE
7001,Friendly,1986/9/7,Singapore,0,4,Saudi Arabia,Saudi Arabia,Singapore,,TRUE
7002,UEFA Euro qualification,1986/9/10,Belgium,2,2,Republic of Ireland,,,,TRUE
7003,Friendly,1986/9/10,Czechoslovakia,1,0,Netherlands,Czechoslovakia,Netherlands,,TRUE
7004,UEFA Euro qualification,1986/9/10,Finland,1,1,Wales,,,,TRUE
7005,Friendly,1986/9/10,German DR,0,1,Denmark,Denmark,German DR,,TRUE
7006,UEFA Euro qualification,1986/9/10,Iceland,0,0,France,,,,TRUE
7007,Friendly,1986/9/10,Sweden,1,0,England,Sweden,England,,TRUE
7008,Friendly,1986/9/20,Iran,4,0,Thailand,Iran,Thailand,,FALSE
7009,Friendly,1986/9/24,Denmark,0,2,Germany,Germany,Denmark,,TRUE
7010,Friendly,1986/9/24,Spain,3,1,Greece,Spain,Greece,,TRUE
7011,UEFA Euro qualification,1986/9/24,Sweden,2,0,Switzerland,Sweden,Switzerland,,TRUE
7012,Friendly,1986/10/7,Poland,2,2,North Korea,,,,TRUE
7013,UEFA Euro qualification,1986/10/11,France,0,2,Russia,Russia,France,,TRUE
7014,UEFA Euro qualification,1986/10/12,Portugal,1,1,Sweden,,,,TRUE
7015,UEFA Euro qualification,1986/10/14,Luxembourg,0,6,Belgium,Belgium,Luxembourg,,TRUE
7016,UEFA Euro qualification,1986/10/15,England,3,0,Northern Ireland,England,Northern Ireland,,TRUE
7017,Friendly,1986/10/15,Germany,2,2,Spain,,,,TRUE
7018,UEFA Euro qualification,1986/10/15,Hungary,0,1,Netherlands,Netherlands,Hungary,,TRUE
7019,UEFA Euro qualification,1986/10/15,Poland,2,1,Greece,Poland,Greece,,TRUE
7020,Friendly,1986/10/25,New Zealand,1,1,Australia,,,,TRUE
7021,Friendly,1986/10/29,Austria,4,1,Germany,Austria,Germany,,TRUE
7022,UEFA Euro qualification,1986/10/29,Denmark,1,0,Finland,Denmark,Finland,,TRUE
7023,UEFA Euro qualification,1986/10/29,Switzerland,1,1,Portugal,,,,TRUE
7024,Friendly,1986/10/29,Tunisia,3,3,Bulgaria,,,,TRUE
7025,Friendly,1986/11/2,Australia,2,1,New Zealand,Australia,New Zealand,,TRUE
7026,UEFA Euro qualification,1986/11/12,Czechoslovakia,0,0,Denmark,,,,TRUE
7027,UEFA Euro qualification,1986/11/12,England,2,0,Yugoslavia,England,Yugoslavia,,TRUE
7028,Friendly,1986/11/12,Poland,1,0,Republic of Ireland,Poland,Republic of Ireland,,TRUE
7029,UEFA Euro qualification,1986/11/12,Spain,1,0,Romania,Spain,Romania,,TRUE
7030,UEFA Euro qualification,1986/11/15,Italy,3,2,Switzerland,Italy,Switzerland,,TRUE
7031,UEFA Euro qualification,1986/11/19,Belgium,1,1,Bulgaria,,,,TRUE
7032,UEFA Euro qualification,1986/11/19,German DR,0,0,France,,,,TRUE
7033,UEFA Euro qualification,1986/11/19,Netherlands,0,0,Poland,,,,TRUE
7034,Friendly,1986/11/23,China PR,0,2,Australia,Australia,China PR,,TRUE
7035,UEFA Euro qualification,1986/12/3,Albania,1,2,Spain,Spain,Albania,,TRUE
7036,Friendly,1986/12/6,South Korea,2,1,Malaysia,South Korea,Malaysia,,FALSE
7037,UDEAC Cup,1986/12/9,Equatorial Guinea,0,2,Cameroon,Cameroon,Equatorial Guinea,,TRUE
7038,UDEAC Cup,1986/12/11,Chad,1,3,Cameroon,Cameroon,Chad,,FALSE
7039,Friendly,1986/12/11,Nepal,1,2,South Korea,South Korea,Nepal,,TRUE
7040,UDEAC Cup,1986/12/16,Congo,0,1,Cameroon,Cameroon,Congo,,FALSE
7041,UDEAC Cup,1986/12/19,Chad,1,4,Cameroon,Cameroon,Chad,,FALSE
7042,UEFA Euro qualification,1986/12/21,Cyprus,0,2,Netherlands,Netherlands,Cyprus,,TRUE
7043,Friendly,1987/1/7,Portugal,1,1,Greece,,,,TRUE
7044,Friendly,1987/1/13,El Salvador,1,3,Mexico,Mexico,El Salvador,,FALSE
7045,Friendly,1987/1/21,Spain,1,1,Netherlands,,,,TRUE
7046,West African Cup,1987/1/31,Ivory Coast,0,2,Ghana,Ghana,Ivory Coast,,FALSE
7047,West African Cup,1987/2/2,Niger,0,4,Ghana,Ghana,Niger,,FALSE
7048,Friendly,1987/2/4,Portugal,1,0,Belgium,Portugal,Belgium,,TRUE
7049,Friendly,1987/2/7,Tunisia,1,3,Austria,Austria,Tunisia,,TRUE
7050,West African Cup,1987/2/8,Liberia,1,2,Ghana,Ghana,Liberia,,TRUE
7051,UEFA Euro qualification,1987/2/14,Portugal,0,1,Italy,Italy,Portugal,,TRUE
7052,Friendly,1987/2/18,Spain,2,4,England,England,Spain,,TRUE
7053,Friendly,1987/2/18,Wales,0,0,Russia,,,,TRUE
7054,Amilcar Cabral Cup,1987/2/23,Senegal,0,1,Sierra Leone,Sierra Leone,Senegal,,FALSE
7055,Amilcar Cabral Cup,1987/2/25,Cape Verde,0,2,Senegal,Senegal,Cape Verde,,FALSE
7056,Amilcar Cabral Cup,1987/3/1,Guinea,1,0,Senegal,Guinea,Senegal,,TRUE
7057,Amilcar Cabral Cup,1987/3/2,Senegal,0,0,Sierra Leone,,,Senegal win on penalties,FALSE
7058,Friendly,1987/3/17,Mexico,3,2,China PR,Mexico,China PR,,TRUE
7059,Friendly,1987/3/18,Poland,3,1,Finland,Poland,Finland,,TRUE
7060,Friendly,1987/3/24,Poland,4,1,Norway,Poland,Norway,,TRUE
7061,Friendly,1987/3/25,Israel,0,2,Germany,Germany,Israel,,TRUE
7062,UEFA Euro qualification,1987/3/25,Netherlands,1,1,Greece,,,,TRUE
7063,Friendly,1987/3/25,Switzerland,1,2,Czechoslovakia,Czechoslovakia,Switzerland,,TRUE
7064,African Cup of Nations qualification,1987/3/27,Algeria,1,0,Tunisia,Algeria,Tunisia,,TRUE
7065,African Cup of Nations qualification,1987/3/29,Cameroon,5,1,Uganda,Cameroon,Uganda,,TRUE
7066,UEFA Euro qualification,1987/3/29,Portugal,2,2,Malta,,,,TRUE
7067,African Cup of Nations qualification,1987/3/29,Senegal,4,0,Guinea,Senegal,Guinea,,TRUE
7068,African Cup of Nations qualification,1987/3/30,Ghana,1,2,Sierra Leone,Sierra Leone,Ghana,,TRUE
7069,Friendly,1987/3/31,Ecuador,0,1,Cuba,Cuba,Ecuador,,TRUE
7070,UEFA Euro qualification,1987/4/1,Austria,2,3,Spain,Spain,Austria,,TRUE
7071,UEFA Euro qualification,1987/4/1,Belgium,4,1,Scotland,Belgium,Scotland,,TRUE
7072,UEFA Euro qualification,1987/4/1,Northern Ireland,0,2,England,England,Northern Ireland,,TRUE
7073,UEFA Euro qualification,1987/4/1,Wales,4,0,Finland,Wales,Finland,,TRUE
7074,Friendly,1987/4/2,Ecuador,0,0,Cuba,,,,TRUE
7075,African Cup of Nations qualification,1987/4/11,Uganda,3,1,Cameroon,Uganda,Cameroon,,TRUE
7076,African Cup of Nations qualification,1987/4/11,Sierra Leone,0,0,Ghana,,,,TRUE
7077,African Cup of Nations qualification,1987/4/12,Guinea,0,0,Senegal,,,,TRUE
7078,UEFA Euro qualification,1987/4/12,Poland,0,0,Cyprus,,,,TRUE
7079,African Cup of Nations qualification,1987/4/14,Tunisia,1,1,Algeria,,,,TRUE
7080,Friendly,1987/4/15,Netherlands,1,0,Czechoslovakia,Netherlands,Czechoslovakia,,TRUE
7081,UEFA Euro qualification,1987/4/15,Switzerland,4,1,Malta,Switzerland,Malta,,TRUE
7082,Friendly,1987/4/18,Germany,0,0,Italy,,,,TRUE
7083,UEFA Euro qualification,1987/4/29,Finland,0,1,Denmark,Denmark,Finland,,TRUE
7084,UEFA Euro qualification,1987/4/29,France,2,0,Iceland,France,Iceland,,TRUE
7085,UEFA Euro qualification,1987/4/29,Greece,1,0,Poland,Greece,Poland,,TRUE
7086,UEFA Euro qualification,1987/4/29,Republic of Ireland,0,0,Belgium,,,,TRUE
7087,UEFA Euro qualification,1987/4/29,Netherlands,2,0,Hungary,Netherlands,Hungary,,TRUE
7088,UEFA Euro qualification,1987/4/29,Romania,3,1,Spain,Romania,Spain,,TRUE
7089,UEFA Euro qualification,1987/4/29,Turkey,0,0,England,,,,TRUE
7090,UEFA Euro qualification,1987/4/29,Wales,1,1,Czechoslovakia,,,,TRUE
7091,UEFA Euro qualification,1987/5/17,Hungary,5,3,Poland,Hungary,Poland,,TRUE
7092,Rous Cup,1987/5/19,England,1,1,Brazil,,,,TRUE
7093,Friendly,1987/5/19,Switzerland,1,0,Israel,Switzerland,Israel,,TRUE
7094,Friendly,1987/5/23,Republic of Ireland,1,0,Brazil,Republic of Ireland,Brazil,,TRUE
7095,Rous Cup,1987/5/23,Scotland,0,0,England,,,,TRUE
7096,Rous Cup,1987/5/26,Scotland,0,2,Brazil,Brazil,Scotland,,TRUE
7097,Kirin Cup,1987/5/27,Japan,2,2,Senegal,,,,TRUE
7098,Friendly,1987/5/28,Finland,2,3,Brazil,Brazil,Finland,,TRUE
7099,Friendly,1987/6/1,Israel,0,4,Brazil,Brazil,Israel,,TRUE
7100,UEFA Euro qualification,1987/6/3,Denmark,1,1,Czechoslovakia,,,,TRUE
7101,Korea Cup,1987/6/8,Egypt,3,1,United States,Egypt,United States,,FALSE
7102,Korea Cup,1987/6/9,Australia,1,0,Morocco,Australia,Morocco,,FALSE
7103,Friendly,1987/6/10,Argentina,1,3,Italy,Italy,Argentina,,FALSE
7104,Korea Cup,1987/6/10,South Korea,0,0,Egypt,,,,TRUE
7105,Friendly,1987/6/11,Colombia,1,0,Ecuador,Colombia,Ecuador,,TRUE
7106,Korea Cup,1987/6/12,South Korea,1,0,United States,South Korea,United States,,TRUE
7107,Friendly,1987/6/14,Ecuador,3,0,Colombia,Ecuador,Colombia,,TRUE
7108,Korea Cup,1987/6/14,South Korea,4,2,Thailand,South Korea,Thailand,,TRUE
7109,UEFA Euro qualification,1987/6/16,Norway,2,0,France,Norway,France,,TRUE
7110,Korea Cup,1987/6/16,Thailand,0,1,United States,United States,Thailand,,FALSE
7111,UEFA Euro qualification,1987/6/17,Switzerland,1,1,Sweden,,,,TRUE
7112,Korea Cup,1987/6/19,Australia,0,0,Egypt,,,Australia win on penalties,FALSE
7113,Friendly,1987/6/19,Uruguay,2,1,Ecuador,Uruguay,Ecuador,,TRUE
7114,Friendly,1987/6/20,Argentina,0,1,Paraguay,Paraguay,Argentina,,TRUE
7115,Friendly,1987/6/21,Brazil,4,1,Ecuador,Brazil,Ecuador,,TRUE
7116,Korea Cup,1987/6/21,South Korea,1,1,Australia,,,South Korea win on penalties,TRUE
7117,Friendly,1987/6/23,Uruguay,2,1,Bolivia,Uruguay,Bolivia,,TRUE
7118,Copa America,1987/6/27,Argentina,1,1,Peru,,,,TRUE
7119,Copa America,1987/6/28,Brazil,5,0,Venezuela,Brazil,Venezuela,,FALSE
7120,Copa America,1987/7/2,Argentina,3,0,Ecuador,Argentina,Ecuador,,TRUE
7121,Copa America,1987/7/3,Chile,4,0,Brazil,Chile,Brazil,,FALSE
7122,Copa America,1987/7/4,Peru,1,1,Ecuador,,,,FALSE
7123,African Cup of Nations qualification,1987/7/5,Cameroon,2,0,Sudan,Cameroon,Sudan,,TRUE
7124,African Cup of Nations qualification,1987/7/5,Senegal,0,0,DR Congo,,,,TRUE
7125,Copa America,1987/7/9,Argentina,0,1,Uruguay,Uruguay,Argentina,,TRUE
7126,Copa America,1987/7/11,Argentina,1,2,Colombia,Colombia,Argentina,,TRUE
7127,Copa America,1987/7/12,Chile,0,1,Uruguay,Uruguay,Chile,,FALSE
7128,African Cup of Nations qualification,1987/7/18,Sudan,1,0,Cameroon,Sudan,Cameroon,,TRUE
7129,African Cup of Nations qualification,1987/7/19,DR Congo,0,0,Senegal,,,DR Congo win on penalties,TRUE
7130,Friendly,1987/7/26,Liberia,2,1,Morocco,Liberia,Morocco,,TRUE
7131,Friendly,1987/7/27,Liberia,0,0,Ghana,,,,TRUE
7132,Indonesia Tournament,1987/8/6,Indonesia,1,1,South Korea,,,,TRUE
7133,Indonesia Tournament,1987/8/7,Algeria,2,0,South Korea,Algeria,South Korea,,FALSE
7134,Friendly,1987/8/12,Germany,2,1,France,Germany,France,,TRUE
7135,Friendly,1987/8/18,Switzerland,2,2,Austria,,,,TRUE
7136,Friendly,1987/8/19,Poland,2,0,German DR,Poland,German DR,,TRUE
7137,Friendly,1987/8/26,Sweden,1,0,Denmark,Sweden,Denmark,,TRUE
7138,Friendly,1987/9/2,Australia,1,1,New Zealand,,,,TRUE
7139,Friendly,1987/9/2,Poland,3,1,Romania,Poland,Romania,,TRUE
7140,Friendly,1987/9/9,Germany,3,1,England,Germany,England,,TRUE
7141,Friendly,1987/9/9,Netherlands,0,0,Belgium,,,,TRUE
7142,Friendly,1987/9/9,New Zealand,1,0,Australia,New Zealand,Australia,,TRUE
7143,UEFA Euro qualification,1987/9/9,Russia,1,1,France,,,,TRUE
7144,UEFA Euro qualification,1987/9/9,Wales,1,0,Denmark,Wales,Denmark,,TRUE
7145,UEFA Euro qualification,1987/9/23,Bulgaria,2,0,Belgium,Bulgaria,Belgium,,TRUE
7146,Friendly,1987/9/23,German DR,2,0,Tunisia,German DR,Tunisia,,TRUE
7147,Friendly,1987/9/23,Germany,1,0,Denmark,Germany,Denmark,,TRUE
7148,UEFA Euro qualification,1987/9/23,Poland,3,2,Hungary,Poland,Hungary,,TRUE
7149,Friendly,1987/9/23,Spain,2,0,Luxembourg,Spain,Luxembourg,,TRUE
7150,UEFA Euro qualification,1987/9/23,Sweden,0,1,Portugal,Portugal,Sweden,,TRUE
7151,Friendly,1987/9/30,El Salvador,2,1,Canada,El Salvador,Canada,,TRUE
7152,Friendly,1987/10/2,Honduras,1,1,Canada,,,,TRUE
7153,Friendly,1987/10/6,Mexico,4,0,Canada,Mexico,Canada,,TRUE
7154,UEFA Euro qualification,1987/10/14,Denmark,1,0,Wales,Denmark,Wales,,TRUE
7155,UEFA Euro qualification,1987/10/14,England,8,0,Turkey,England,Turkey,,TRUE
7156,UEFA Euro qualification,1987/10/14,France,1,1,Norway,,,,TRUE
7157,Friendly,1987/10/14,Germany,1,1,Sweden,,,,TRUE
7158,UEFA Euro qualification,1987/10/14,Poland,0,2,Netherlands,Netherlands,Poland,,TRUE
7159,UEFA Euro qualification,1987/10/14,Scotland,2,0,Belgium,Scotland,Belgium,,TRUE
7160,UEFA Euro qualification,1987/10/14,Spain,2,0,Austria,Spain,Austria,,TRUE
7161,UEFA Euro qualification,1987/10/17,Switzerland,0,0,Italy,,,,TRUE
7162,Friendly,1987/10/27,Czechoslovakia,3,1,Poland,Czechoslovakia,Poland,,TRUE
7163,UEFA Euro qualification,1987/10/28,Netherlands,8,0,Cyprus,Netherlands,Cyprus,,TRUE
7164,Friendly,1987/10/31,Liberia,0,2,Ghana,Ghana,Liberia,,TRUE
7165,UEFA Euro qualification,1987/11/11,Belgium,3,0,Luxembourg,Belgium,Luxembourg,,TRUE
7166,UEFA Euro qualification,1987/11/11,Cyprus,0,1,Poland,Poland,Cyprus,,TRUE
7167,UEFA Euro qualification,1987/11/11,Czechoslovakia,2,0,Wales,Czechoslovakia,Wales,,TRUE
7168,UEFA Euro qualification,1987/11/11,Portugal,0,0,Switzerland,,,,TRUE
7169,UEFA Euro qualification,1987/11/11,Yugoslavia,1,4,England,England,Yugoslavia,,TRUE
7170,UEFA Euro qualification,1987/11/15,Malta,1,1,Switzerland,,,,TRUE
7171,UEFA Euro qualification,1987/11/18,France,0,1,German DR,German DR,France,,TRUE
7172,Friendly,1987/11/18,Hungary,0,0,Germany,,,,TRUE
7173,UEFA Euro qualification,1987/11/18,Spain,5,0,Albania,Spain,Albania,,TRUE
7174,Friendly,1987/12/2,Tunisia,2,3,Malawi,Malawi,Tunisia,,TRUE
7175,UEFA Euro qualification,1987/12/5,Italy,3,0,Portugal,Italy,Portugal,,TRUE
7176,Friendly,1987/12/8,Benin,1,1,Ghana,,,,FALSE
7177,UDEAC Cup,1987/12/8,Cameroon,1,0,Equatorial Guinea,Cameroon,Equatorial Guinea,,FALSE
7178,Friendly,1987/12/9,Brazil,2,1,Chile,Brazil,Chile,,TRUE
7179,UEFA Euro qualification,1987/12/9,Netherlands,4,0,Cyprus,Netherlands,Cyprus,,TRUE
7180,UDEAC Cup,1987/12/10,Cameroon,0,0,Equatorial Guinea,,,,FALSE
7181,Friendly,1987/12/10,Cuba,1,1,Ghana,,,,FALSE
7182,Arab Cup qualification,1987/12/11,Algeria,0,0,Tunisia,,,,TRUE
7183,Friendly,1987/12/12,Brazil,1,1,Germany,,,,TRUE
7184,Arab Cup qualification,1987/12/13,Mauritania,1,2,Tunisia,Tunisia,Mauritania,,FALSE
7185,Friendly,1987/12/16,Argentina,1,0,Germany,Argentina,Germany,,TRUE
7186,UDEAC Cup,1987/12/16,Cameroon,1,0,Gabon,Cameroon,Gabon,,FALSE
7187,UEFA Euro qualification,1987/12/16,Greece,0,3,Netherlands,Netherlands,Greece,,TRUE
7188,Friendly,1987/12/16,Israel,0,2,Switzerland,Switzerland,Israel,,TRUE
7189,Merdeka Tournament,1987/12/17,Malaysia,0,1,South Korea,South Korea,Malaysia,,TRUE
7190,UDEAC Cup,1987/12/18,Chad,0,1,Cameroon,Cameroon,Chad,,TRUE
7191,Friendly,1987/12/19,Ivory Coast,1,0,Senegal,Ivory Coast,Senegal,,FALSE
7192,UEFA Euro qualification,1987/12/20,Malta,0,1,Portugal,Portugal,Malta,,TRUE
7193,Friendly,1987/12/22,Burkina Faso,0,1,Senegal,Senegal,Burkina Faso,,FALSE
7194,Friendly,1988/1/3,Gambia,0,2,Ghana,Ghana,Gambia,,TRUE
7195,Friendly,1988/1/5,Gambia,0,0,Ghana,,,,TRUE
7196,Friendly,1988/1/6,Guatemala,1,2,Costa Rica,Costa Rica,Guatemala,,TRUE
7197,Friendly,1988/1/6,South Korea,1,1,Egypt,,,South Korea win on penalties,FALSE
7198,Friendly,1988/1/10,Guatemala,1,0,United States,Guatemala,United States,,TRUE
7199,Friendly,1988/1/13,Guatemala,0,1,United States,United States,Guatemala,,TRUE
7200,Friendly,1988/1/13,Honduras,0,1,Mexico,Mexico,Honduras,,TRUE
7201,Friendly,1988/1/19,Israel,2,3,Belgium,Belgium,Israel,,TRUE
7202,King's Cup,1988/1/21,Malaysia,0,0,South Korea,,,,FALSE
7203,Friendly,1988/1/21,Qatar,2,3,Bulgaria,Bulgaria,Qatar,,TRUE
7204,Friendly,1988/1/27,Israel,1,1,France,,,,TRUE
7205,Friendly,1988/1/27,Spain,0,0,German DR,,,,TRUE
7206,Friendly,1988/1/27,United Arab Emirates,1,1,Japan,,,,TRUE
7207,Friendly,1988/1/30,United Arab Emirates,2,0,Japan,United Arab Emirates,Japan,,TRUE
7208,Tournoi de France,1988/2/2,Austria,1,3,Morocco,Morocco,Austria,,FALSE
7209,Tournoi de France,1988/2/2,France,2,1,Switzerland,France,Switzerland,,TRUE
7210,Friendly,1988/2/2,Oman,1,1,Japan,,,,TRUE
7211,Tournoi de France,1988/2/5,Austria,1,2,Switzerland,Switzerland,Austria,,FALSE
7212,Tournoi de France,1988/2/5,France,2,1,Morocco,France,Morocco,,FALSE
7213,Friendly,1988/2/6,Poland,2,2,Romania,,,,FALSE
